cow_id,rumination_time,water_intake,alerts
14,817.9743438957174,43.81393047891245,0
9,574.853312934098,117.6796120002743,0
15,466.32246396212696,134.99706952958394,1
6,647.1426793301091,80.21246711152635,0
16,466.2481278433015,192.0105920753212,0
6,644.3048407191403,118.45148033616101,0
13,307.4040996601579,61.027905273808564,0
14,838.4972179114751,48.324004505878285,1
6,701.9178934652667,122.08212335811214,1
8,329.9756284276918,93.79052479157792,0
18,830.6661148234413,62.73300662062539,0
15,487.3425308531789,35.21874275358168,1
7,174.6388647374615,126.3220136064396,0
17,77.71246200352667,131.76204026172252,1
17,699.6057476372204,54.10644220084964,1
19,865.1208042080107,132.29546846095172,0
6,807.4419885945437,191.83536830029175,0
2,655.6510302221519,196.3102536982557,0
17,141.37505560476805,181.04379921469086,0
9,94.04407597665355,167.2033587420759,0
6,345.02962301172533,65.59253224126631,0
16,854.9108903987687,56.59398102430812,0
13,961.7362703066642,105.64109238851026,0
2,241.36085484707127,135.3373977241539,0
11,762.09567058172,174.61537628142426,0
12,573.8692169072057,69.43371699325627,1
1,31.80736707794274,111.54014308845653,0
2,542.9163499329399,140.0648411326638,0
4,805.9404029893552,105.75095527085125,1
10,276.1227833440265,107.21292510347833,1
7,897.361623970461,68.26991737480745,0
11,236.26040687463689,197.7323538348829,1
6,76.4731326440543,110.78285817926538,0
14,159.93930943956403,120.56613071893362,1
16,837.0028687209183,67.15507951876094,1
3,417.3059190395283,117.40324211640916,1
12,796.9455636216577,73.40942495083215,0
17,531.2330609895951,64.3971627351893,1
0,480.5591247944314,76.87278266029887,1
15,806.9131514924653,30.46914024589777,1
12,423.4876117123759,126.92568904028626,1
9,802.0327310663683,95.87160093888335,1
11,100.6621649634456,182.77713326296816,1
1,636.3108155392565,36.920219514128604,0
2,702.5870565519847,37.34405114547752,0
9,899.0973961417427,180.5984979431392,0
1,224.32391871619495,51.52958917473801,1
12,604.2198800928516,30.367217701080307,1
12,433.25656368922307,60.415356831212335,1
17,382.77165554402904,170.0589497665927,0
2,106.71355521195747,166.4613940692174,1
6,134.23333059494226,87.82247584338668,1
13,836.9884614476463,143.56525593417484,1
19,749.753432325562,116.23245024709071,1
16,382.3411302911005,183.80494827380403,1
11,828.4865813896308,39.5919908209618,1
15,80.76618482357844,168.2404518852274,0
11,624.7739170331687,59.00177380266821,0
14,868.1760527142883,96.57555256339909,0
9,838.8642310312495,62.6327157439102,1
6,372.7827599418598,149.44444963100364,0
19,745.2338530569891,145.3154505580538,1
4,427.46814551987757,123.14259228883458,1
0,840.1381643899493,148.6877162566214,0
16,530.761950155023,138.72601270279455,1
2,764.8570491050411,161.99514946632556,0
12,78.57158229167172,70.69913071939328,0
13,590.0259716088628,102.9151445399225,0
17,550.2841774693387,55.776509990218884,1
3,609.9767217351601,103.03090591743299,1
17,695.6416079155902,149.287597741458,1
4,918.108970034142,147.53649733333975,0
15,785.682081776031,150.60257356014029,0
0,219.6379914349047,82.49047986954061,0
13,825.896269292096,142.57637554445705,1
14,122.07967761509563,92.46927433011949,1
8,622.1985856750696,190.56364783785847,1
14,882.7538082459432,88.37228219965759,1
16,101.12205421490394,132.51309978754597,0
3,849.6926533102605,157.5247714126699,1
11,798.6207342302456,184.089262934478,1
4,503.77543383907073,104.44786258716486,0
4,308.89760229540406,91.28246839540554,1
10,405.43822807154385,103.10478980382013,1
5,968.6581357002118,85.02837976346274,0
6,201.69755615184636,141.1671633114434,1
13,579.6042878298953,188.5618498814593,0
10,83.24074787868385,51.43207110319235,1
12,217.8930641891722,125.35675101092667,0
1,763.3163880745207,182.60028331125628,1
6,302.5990403605272,47.019472591522984,0
19,985.7660705627346,113.95711983026774,1
3,500.81704309384,177.08903129627583,1
7,516.5393253077428,183.076875991054,0
19,36.314739335735254,117.4398673959958,0
18,956.5267495772661,34.24182035951197,0
12,174.23344088441794,47.95866033272968,1
13,538.3405988104427,129.74184669100975,0
9,395.6746099587316,51.05596309927864,1
10,415.58470074460575,55.40102207491603,0
1,643.3001660361084,161.25990662295936,1
8,662.0886770924774,157.61764995783506,1
16,154.28861485809685,173.27136910233023,0
2,499.5866531218922,47.97497320603796,1
5,790.4774491418569,63.68462978645901,0
4,443.2864835522295,171.6034430759706,0
4,165.80447082658011,152.58489347862465,0
14,313.21694315669066,167.01254173076683,1
16,212.3795641050702,198.25676473434675,1
8,125.81746791483705,176.95337304646935,1
2,377.5811274353538,118.47875264445925,1
19,540.9362431980751,82.83059141553376,0
16,72.75152527663175,126.84501971769919,1
9,603.8233722281834,138.55971353985692,0
2,993.0244401696076,87.00306401413556,1
17,964.1249320200836,161.05929637239535,1
17,829.1734819991589,45.76814475184075,1
16,266.341112802403,162.49678461589068,1
2,22.4075964793673,35.43974817593124,0
2,833.541702882851,114.65423032265333,1
5,55.72023197871323,176.44419879215528,0
12,205.62808147077038,44.70419658363758,0
14,544.4532154467844,118.01561920400884,1
8,178.37803914364358,57.09654462342378,1
3,833.788331298642,182.118677510359,0
13,777.159696259829,171.49873959571713,1
4,755.7695057372498,188.7659313598929,1
1,816.1276158975766,178.7469980601159,0
10,219.70178026461207,155.2140626772184,1
8,728.8923761497493,61.43116325004548,1
2,355.2815025917647,81.42544466371311,1
8,666.8447595683995,114.46537691236126,0
2,122.02172863117478,130.11245285750303,0
1,705.5865800645149,162.97117720324567,0
11,972.1077279007797,68.58313679180037,1
9,43.60036531871625,51.80715700498375,1
8,93.82890116708475,112.04372900091813,0
14,123.63676733801387,56.833039848396496,1
7,430.56390494130125,147.93525639602728,0
4,290.7801849330537,127.85725131559194,0
10,806.9201535406937,155.98832549321043,1
1,473.78723920096155,40.784215141368435,0
14,484.5373426885524,193.99858527551464,1
5,717.0381013253538,30.00094123487546,1
7,361.96898253574574,85.32521055230092,1
4,353.2072474204635,145.53791487226076,0
15,756.9263876274804,37.67415255656021,1
17,780.0417458367648,44.16942883079318,1
5,14.398772532819514,43.03584432879745,1
4,143.79047584073302,128.8566535425665,1
15,213.0981811484798,182.3073035565515,0
12,351.60046875787634,124.42428621108454,0
4,291.4480834319531,132.60712988754418,1
12,668.5200483882765,88.8202807053582,1
16,828.1352338029582,33.18599697144049,0
17,192.08698235602418,33.674502017706786,1
7,562.9800606019484,181.01269430175492,1
12,367.816251081036,47.437314582339944,0
18,505.77787504606187,199.9641932081412,0
2,620.7578417833939,57.95184395691728,1
7,893.5998186820111,144.6878554723822,0
1,192.29266782728072,191.32243027075396,0
7,87.00658705606034,91.58917719914446,1
12,627.2119190453525,154.8536420871582,1
12,394.1308487726265,89.64562938519697,0
0,162.90269329298857,81.83997964944571,1
5,117.0871673548447,64.30669403782461,1
18,558.9097868740298,169.55893417280697,0
15,300.4705945281956,73.75580081355514,1
7,997.4263795859779,78.13688769399579,0
0,405.900819330714,199.82485617379217,0
15,212.28660876518268,85.64277402570437,1
8,628.8490451172778,101.87166310144832,0
12,244.2548896905069,198.30942782172193,1
10,494.0860432311611,92.78105872096248,1
12,482.5761837210074,92.24584123009737,1
9,453.5576297157372,170.71145925635625,1
3,796.0856962695749,83.02816264290766,0
5,216.6130014661839,69.74363761920921,1
6,904.3073050704701,101.9457433798048,0
4,791.3405032135344,149.10893609795278,1
10,333.1223642433238,37.35131424647511,1
12,180.60250628013853,93.56572462715636,0
18,279.5350245067413,88.86163333079286,0
9,332.63624690907835,71.61911903454553,1
9,556.9331688070467,141.22884710373864,0
10,46.368168813650136,79.29831367032514,0
6,914.3591298520531,133.1443650313605,0
17,98.67485666111098,115.73726304728659,1
3,279.2733941000348,66.92227804040276,1
1,109.28743795296658,75.31622969717088,1
13,256.6728265256601,59.00200906211587,0
12,837.6738186088085,39.62696652466283,1
11,615.1758113832423,135.26203872783498,1
6,227.32322508948067,144.37407796543684,0
1,871.7585297993377,58.21999891347389,1
12,800.7120592184848,134.61670539663245,1
13,753.6492823215806,196.95440580978828,1
16,847.6326983857128,42.648356139429765,0
8,619.6496815183151,113.36304832480683,0
16,501.4373602112323,154.61649631945517,1
7,373.9350261713894,37.82156363105357,1
1,223.76402040769838,162.30649397959468,0
12,557.4116576468948,196.51691030579062,0
2,889.4923457140883,45.04293680056804,0
15,593.981788992325,169.7790839292073,1
5,919.6068617206367,94.35886256705602,1
18,356.9173695931636,54.49975441378201,0
6,695.1379725274976,113.84284556337913,0
9,648.6654724626412,42.15818508280667,1
8,670.4338440627419,118.75723938842131,0
1,645.0420122407926,33.29065396068843,1
14,221.65467493711677,153.86394508436413,0
4,143.59089828314896,112.95484658797007,1
3,978.6282562320587,108.0197423589807,0
19,45.2951288425012,63.35255393615422,1
3,467.7364870282703,91.41473648511018,0
17,425.0803171418619,60.917803511683275,1
3,360.0189582150762,155.01631709107568,1
16,781.9838535767095,63.83430090361463,1
11,745.3502883125159,134.84806559879155,0
16,905.2249235299404,77.53327518151787,1
9,395.4875261869222,141.68697330696563,1
0,564.1795279294597,121.87734301662819,1
17,892.3070473421207,101.9845673809624,0
17,993.8480628553845,144.41014167978017,0
13,969.2943623653549,100.67275217339896,0
14,717.8438712687341,169.63300243775558,1
11,143.2275578101796,154.03173789999522,0
3,23.186011793026594,121.9086290672238,1
2,825.2183564029418,179.10031603961949,0
19,840.9420244918255,170.90650964956944,0
11,746.3609082634696,120.41269708548487,0
6,279.92348599922013,41.63610792913558,1
10,639.8178595985266,126.21937987387149,1
0,316.24844181527425,90.39368822524854,0
5,450.64824610092467,121.8192002766348,0
14,382.4350849805105,140.01217828459087,1
14,913.6400867900556,139.62255772460873,1
18,234.15733074387558,144.49908739806023,1
10,577.6109045737502,145.4756662576525,1
1,360.98152903385915,48.57784118129571,0
13,663.0711119142258,62.59109617773992,0
1,564.563141177475,137.19197077219968,0
3,923.9776813659405,99.38930608427623,1
16,101.61215170121318,159.6847797019798,1
2,220.6408397567634,51.234577984681465,0
12,766.3479638310558,62.55890905149169,0
8,368.7868398948434,124.9389892142004,0
6,165.78378622872393,115.12716327554278,0
14,503.32125924538775,75.28751617603729,0
10,652.1420616113862,99.41835139587694,1
19,44.82671415349859,35.946817269631026,0
1,291.62188936744474,36.296478359043604,1
14,809.4225376960429,46.137590480228184,1
13,520.2445666101943,128.0547170440953,1
19,35.37921517331999,176.8317904842361,0
10,281.95100527470083,74.23795917412775,1
2,639.1406559794214,35.76977105298144,0
16,199.35946957802474,150.46660734889312,0
11,827.3914062194143,175.4098806308613,1
14,676.5759070836642,53.48937349472729,0
15,471.37906094779316,95.57710830986802,1
4,915.6237810667849,56.98526290033481,0
19,391.8007709246617,48.080763203592085,0
5,235.07341056408526,140.18865154064366,1
18,661.4029925267009,194.48120095028233,1
4,573.2951874701486,145.28815635552957,0
2,335.24790093122516,197.4184926772951,1
0,343.6645613239772,103.84719693194954,1
5,398.2103086341018,182.63786410065123,0
14,291.13856747936927,64.86431819327179,1
1,710.2414063609225,50.043742391834826,1
2,651.3584050512053,149.42840865511417,0
16,440.7776525463927,93.1394162466481,1
11,397.85467577923714,84.00689246700728,0
17,365.0512693597051,144.11769825960187,1
14,283.46832139225353,86.69228710081298,0
11,85.69666315705938,127.33488928224862,1
15,268.20468552250054,80.90736806442175,0
7,321.20134869306503,163.23878999591275,0
13,547.6840062653433,83.10601788420362,0
16,773.7885090780497,120.94900456435744,1
7,395.7021448340316,33.93993422849199,0
14,944.7569058520918,164.59423317092677,0
13,827.3499634411625,135.45742171973592,1
17,984.8018478837452,62.680301388792266,0
19,876.2030410414817,66.61347393547427,0
6,616.7259493093792,74.62379614581974,0
2,598.4792878167189,128.01011778124553,0
11,129.52612675421705,123.2137766258139,1
2,722.3992488915677,76.5568323391212,1
19,600.2068575926713,147.99058963609062,1
13,506.9321033959847,181.1369982087343,0
14,693.2868725572886,37.39763120110154,1
13,444.0478428379937,100.92342842985585,0
6,523.8596624082862,130.8984201526177,0
16,398.35230480325635,129.6939846012899,1
11,717.3708933706898,33.32100898821683,0
19,876.6109705478882,65.79623119426286,0
3,840.8449391326026,40.51122262306066,1
8,786.0252720494689,126.7240623334888,1
5,13.787704544550916,139.71628090380943,0
15,911.8804638774593,57.156167781991186,0
1,274.87572072339395,86.61189028815235,0
7,887.973942963376,86.06663637392357,0
10,196.9681030893765,169.36639637026317,1
12,439.6457514247373,63.09209876995266,1
16,749.3987943269137,123.21340062536194,0
7,640.2789452771725,163.09903712515035,1
17,415.9219380294299,171.02829279249812,0
17,678.6238567402784,143.3162360284046,1
13,548.9495100466395,80.91971788452008,1
14,275.7363066355323,169.91791772090556,0
5,646.3294454971398,156.1682246070215,1
10,204.24708634452338,149.75975275097576,0
12,693.9882842591654,41.447017810451214,1
0,3.1108776232428026,37.355029710763425,1
5,548.7725137617697,148.21210060926853,0
8,401.067627556141,190.61511620976822,1
7,303.1037738019473,161.5330677707133,1
10,515.7079672346375,171.35084630392706,0
18,645.3116325358881,122.64698774446437,1
8,965.3122662134649,81.77964449497257,1
16,833.0644898880977,145.21527245037032,0
11,717.1498830838108,151.03504883375774,0
13,478.9669116791464,144.8108551879812,1
14,392.14411966435426,190.94053964228448,1
15,32.529654585997214,92.4204356549746,0
19,359.0969030590482,36.741781622483195,0
0,848.3771386726165,184.4355399687596,1
9,384.02458197629,57.28485020519382,1
7,461.58499906214644,148.54411769586352,0
17,271.83442402490476,178.44475476135634,1
0,274.13275881336676,82.72403766248797,1
1,61.871760891748394,171.1705909453375,0
0,613.8039256198008,86.44988146614551,1
0,448.06940304534635,165.02384780016246,1
8,605.9608074907947,41.871076705533376,0
12,546.8869000288528,141.39130977405773,1
0,798.8445872971748,145.11347369839535,1
12,751.0119123114727,113.54239111376259,0
19,771.4538531378794,146.80544685666084,0
6,499.23900694167554,186.94122399415298,0
1,353.8813513539305,154.75532024459875,1
5,933.4365905329528,193.42032492739216,1
6,54.26977371655395,106.2640933548522,1
13,152.62130785023032,119.80942438967271,1
17,419.5990921766397,74.83557853041016,0
14,613.9576525680112,197.55228352614765,0
1,8.200374806721644,39.373244977416306,0
9,719.322819311142,90.96547099485775,1
11,558.7265427899148,80.60851801066418,0
16,484.70275867692527,95.70699123176942,1
7,423.4950388278682,186.01203628837715,1
10,519.4870317406245,92.56643859164753,1
2,161.7857344817476,185.8860309590001,0
5,108.71173927698253,101.96760648274446,1
8,289.63747875183844,175.3106907674354,1
5,709.5047919853247,118.69751674511369,0
8,588.2878838354964,82.92998338281353,0
6,480.12301761901267,106.38946582454084,1
8,571.5209658959603,102.14478342629458,1
17,559.2580130393432,74.18539055454366,1
11,307.04192548992535,79.23858409862416,0
7,97.45594724472583,61.69716662287925,0
7,896.7823686630506,87.12009472529343,0
17,599.9112626239146,136.14898655235908,0
19,697.7479996808516,95.7148886806373,0
14,463.9972243669551,151.09494585746967,1
6,756.4805799765626,197.78628884695203,1
10,584.4972639786672,94.10718351236245,1
19,53.80112209719024,108.64866639523488,1
15,890.0970353936912,57.8987266811766,0
3,305.5361467878869,96.67659858248373,0
5,137.89077742133549,153.5615166344155,1
2,88.04100770431577,66.95881595621869,1
8,720.4403138421109,60.94918827138897,0
9,703.9683668043598,93.9837285203626,1
13,700.1621248132707,169.17041257201436,1
10,915.752772681566,136.02172225095217,0
17,348.9430219976515,192.78849418972308,1
11,561.1330563589232,183.77187393769634,0
11,619.4955829943494,55.6933234599512,1
12,979.4818285664626,37.233971683226486,1
12,312.3461437185918,97.84610481310821,1
18,956.3311999039404,118.75351139916873,0
18,148.73433308238137,117.64700458718147,0
13,764.001456027842,52.798235521079405,0
3,632.8859000204128,51.21896346628377,0
12,816.8960372719874,37.966328482464625,0
7,28.68557363984714,174.64618742941806,0
18,78.13104293905582,191.1165034715904,1
11,69.69577956914586,49.66645343705518,1
17,592.9594554972878,66.23080265334897,1
5,602.936067575538,45.276690404934754,1
17,906.1048893549762,179.17536909394195,0
18,467.60351451844497,192.98048470116098,1
4,68.04905500496395,74.50541804255131,0
8,209.52940162251542,81.60925108901374,1
2,8.073094817842907,91.65384635019973,1
9,776.714525128405,115.41883909472432,0
18,815.5994368807745,146.01836636963756,0
2,997.940416284136,115.7463991532861,1
14,412.19444905309433,191.670268884961,0
0,19.298375401592516,46.98188794865477,0
6,234.7298814903722,165.76293708676073,1
11,587.7688676632959,86.86212543829008,0
16,961.9429670527364,94.1831069747131,0
19,103.57855147079431,150.5010054307383,0
4,121.57302016074279,187.9941086786444,1
3,701.758985278943,151.75413235410804,0
11,667.2070550215495,161.89629781449744,0
19,250.50635531183306,157.6324711669958,0
17,813.144791014519,84.56636301723321,1
16,128.7787554774632,158.67817364098212,1
18,925.7418447767598,163.3685292373663,1
8,201.03193033242138,120.67805451058717,0
3,81.35237272300499,121.24856057335877,1
1,339.52208647385464,159.15253652062225,0
3,187.84128853454496,168.89524657814925,1
1,526.941225036033,87.32322514521397,1
14,686.8465373717261,166.26557698779942,0
1,490.9215784782912,168.4155311348199,0
3,660.6073318109776,69.80135895615848,0
5,364.9205143999844,151.88162670384173,0
6,27.92259723863999,61.71076671214692,0
9,974.064124225149,45.81834920798197,0
18,819.4135045399954,127.6723120485387,0
18,73.41882408462807,184.47087379317782,1
11,449.1763961563344,36.02803399937975,1
2,635.0190700718746,170.5052783911367,1
12,190.5942705726379,116.10010581959612,0
17,577.9886113627715,176.35222628260908,1
7,533.6486181176871,173.39107897907797,0
14,208.26518853470478,178.79875681876908,1
0,141.21030927745326,160.70857231713447,1
2,758.9622896186374,173.30870027298914,0
7,322.58644614963373,59.92428522420462,1
3,244.04053384224335,81.65503530874008,1
15,737.8783528059887,71.22264903724039,1
9,736.068692022982,156.2128116337703,1
11,276.40165633622917,56.11933029241311,1
13,872.5684612518537,60.97872436422406,0
13,688.2501650723424,179.42400252273023,0
1,345.7642178215381,149.9999727951825,1
4,427.4896501846589,178.81459624624475,0
4,726.7096859306178,53.69039390431739,0
5,211.58383289549198,97.8266687754214,1
12,468.76079247522404,78.135698912974,0
8,653.5583422580996,31.645784497540415,0
14,539.4985480087132,78.36890327458016,0
13,608.3283459044933,94.5291528362395,1
6,546.2124994767796,45.67733833126102,1
19,199.22744379002012,126.30288483055936,1
1,410.2053449726214,95.13935262034764,1
6,531.9854954775457,37.89848258718273,1
5,780.062742345946,149.67640702755605,1
16,653.9042371695426,153.97757175298761,1
1,426.59094518593474,171.86014530480395,0
2,974.3998321591455,112.54190197738704,1
4,107.79552167972517,194.67199554686667,0
4,206.80486855496838,185.3909045705176,1
0,341.312610031664,123.72977626702237,1
7,228.57207698791015,105.64182828180093,1
11,625.4419968060113,30.515852743496886,1
3,39.55072933625525,150.86907039566972,0
12,177.43678427341592,126.04226568844749,1
14,293.3472376586044,189.38250473263372,0
10,683.3457750793165,131.0194612910115,0
9,875.8648825811281,198.78553596176408,0
2,798.4917705530544,175.14927621675938,1
13,182.08093325025487,192.11164908854204,1
15,565.4057584410691,85.70267111845662,0
9,30.022645344687238,55.38711911043529,1
9,310.5367753528612,165.4682593451713,1
11,805.9837948283267,163.65350750475253,1
8,456.66571374333955,65.94631969894574,0
0,149.94132227583458,160.00659120293517,0
4,438.5533814883127,128.93547086703904,0
19,198.0329254622283,48.619274633284405,0
7,393.1914578639628,115.30321158693549,0
10,487.8334727478434,188.29346014257536,1
11,349.5581125110284,116.0977827256889,0
0,936.9689504338609,164.07882822409024,0
19,562.5302975563819,34.91469772913261,0
10,842.8926739468967,153.77384018664094,0
4,760.7285470555803,190.96235564337113,1
14,661.1663092677766,114.91972343179908,1
4,496.8887483025822,87.41068521434968,0
11,2.1737837815875016,139.93058583077254,1
4,613.4676005520838,185.76440656584728,0
16,355.9574530024977,60.0508405906683,0
16,117.76216680131878,98.62801570386067,0
11,444.6262636120777,56.569347766913,1
14,735.5533222833047,114.43121947738177,1
14,961.6777946987039,121.87174221519504,0
5,374.104891122082,190.51461450268224,0
11,542.7232987049767,100.12757614049666,0
19,851.244383363585,126.3826243017487,1
17,333.9994199500148,180.4946375892059,0
13,142.25724497081538,84.63885002994698,0
1,281.8818312326891,144.6078577244903,1
8,899.122829808388,158.7175142997564,0
4,159.39310846183773,86.18979989679161,1
19,329.22106100678207,57.93800154020956,0
0,464.6403105003406,115.49462212338646,1
2,847.11322349092,90.65629412266128,0
5,937.7132836529747,75.29861340467637,0
4,425.81030963325486,195.48162281799785,1
4,931.9540483535155,115.36601317926063,0
0,161.45909485775456,175.60120795338204,1
16,156.8522918963704,63.20395979237106,0
18,949.2508196347978,189.7052700328522,1
13,509.68013352833117,165.0533438767337,0
11,185.90783535395394,167.4776665521542,1
9,487.9903705755618,96.26002878330786,1
19,783.2111553790515,112.55828882320667,0
17,826.9203657235237,130.87023540277562,0
10,863.9692566492423,164.260141154861,1
1,569.5709030874185,174.3396478502744,1
17,866.9460143678804,43.26770258982886,1
6,510.03020880325465,183.69060588063965,0
14,607.0599023910773,189.37443092572437,1
10,758.7198022716452,130.79085874065356,1
17,425.4352927105085,61.74760425333401,1
11,73.58148713877478,169.1305215595932,0
5,350.16635685769756,123.25989447343181,0
19,623.9442167959603,168.92339713178453,0
12,192.33236963947687,168.51738152018382,1
19,148.38536349964005,44.74398366658472,1
15,293.0805445914376,133.1936428230129,0
17,32.11146227782136,112.13453087568261,0
9,743.4228980869198,190.840309899918,0
7,258.7156021883388,80.42901962731739,0
17,124.23839663659952,65.02001805245726,1
0,699.1294159634352,182.5047655232563,0
7,842.9280125432879,55.28164671301781,0
5,19.87559586177845,146.70830798315848,1
4,233.59977074122483,81.00336835310785,1
14,945.2323248695834,126.53377843457119,0
14,385.2541359327752,134.7573035830144,0
1,938.5920633819312,100.95277793285435,0
0,274.2125383706774,195.7440466403063,0
10,218.067635571932,52.41163857444646,1
9,214.10841172799587,96.53784513624869,0
17,85.22866042493827,103.16720556863369,0
17,896.4322885091256,137.27798132935087,0
16,979.8350226329011,99.23415889306824,0
7,954.5088072716379,46.496121933267744,1
14,852.028139827274,191.06309969074044,0
7,846.8879076509752,100.73344387857657,1
16,661.0854671689876,88.25453362690234,0
11,826.2137119506135,105.9427611095808,0
7,208.34236434304776,66.82126596191682,0
13,387.91263038712856,47.037686393670654,1
3,640.8362932947479,55.25834144850664,1
0,874.7713325615963,58.33132059060513,0
0,660.4694623687836,63.60448449670217,1
18,839.0219583342059,101.39323607845269,1
15,473.9495158492974,136.06287573750612,0
13,717.3037377050443,136.91093246454454,1
15,979.9808063750867,30.016586825527565,1
4,153.48855712975774,186.56280337272798,1
8,926.9206923158899,169.88402069049468,1
1,522.3639478419028,193.86946670412678,1
17,643.218030730058,91.19767860413279,0
5,877.8690069105128,143.01587703719747,0
8,409.65417255231694,58.56352737353651,0
0,418.69257489005065,168.89561462745712,1
8,527.1818363471003,57.432512902242706,0
15,19.10208449685058,85.41756913731743,1
12,496.6661809433508,113.44192551098716,0
8,291.08726499423034,131.07038370496758,1
12,927.9541823917814,125.13761412874436,1
8,87.73529875303132,47.356321990699534,1
10,459.3204620198018,101.68492048685467,0
3,947.4681703773608,186.89457491498982,1
1,901.0352503184776,178.30264971781477,0
5,701.3484423745501,130.43319895328875,1
13,589.3610519960747,127.29517782711224,1
3,280.73093713284015,48.98478105038613,0
5,366.9571127524548,64.04410689275159,0
18,90.13486475412724,72.94875624269633,1
5,786.1082977582377,112.99327384904696,1
1,323.86976790381175,154.3305281762722,1
17,667.7818990302073,108.32331045272389,0
12,357.59477719861343,51.43037711235762,1
8,464.3304413962627,104.68930909193467,1
18,555.002472376395,57.647653137311025,1
12,801.8524083906036,157.69504978779037,1
10,211.1563775406804,58.30514626877843,0
0,398.7653868298564,112.03077822255764,0
6,130.08157189181756,147.8803124523858,0
14,75.7605049212593,68.79367087068546,0
0,604.6743561687919,42.925118298345495,1
11,189.09104435890268,125.76091093270729,1
6,59.79934192609881,39.21445279574672,0
14,897.0979312064055,129.92066930458856,1
18,534.3144197853959,158.09475138965425,1
0,134.62820740298466,85.9837185842921,1
16,53.42612744754971,113.01939954371767,0
16,119.86005341365613,187.88951249824092,0
2,471.33724032061406,110.08850690984391,0
11,668.4652551688978,199.4141904368761,1
5,641.2800749860455,56.69040993080439,1
10,144.42308626449852,150.51876342215917,1
2,633.4889518377088,140.94516169353318,0
7,404.8656242175994,178.2918182994756,0
13,464.74378429946506,45.71534603839193,0
13,801.4304062453172,77.63512055530884,0
9,332.4993726796384,52.47046837925699,1
1,146.99904716335377,188.62617078622665,1
13,873.4531335663405,102.52800518969372,0
8,212.13057586633798,184.71119374096173,0
2,294.0298705546427,80.04918904099986,1
7,706.5900589026223,51.48257723148082,1
15,683.5503170576072,80.4113364076228,0
1,800.4000212838287,131.51964108576834,0
5,183.86664144794108,173.68954060338044,0
11,352.27989331420326,95.51641784824946,1
4,125.88323895626108,185.5174720730923,1
1,541.0391471686042,71.51945014524787,1
15,292.5705925387012,147.90191684164034,1
4,688.9356410085627,155.0712695819863,1
14,0.34436798454107187,76.57369628620472,0
11,59.68299845957925,34.584879311089665,0
3,432.56030051934334,92.09034814862842,0
14,958.1841559755685,37.683345042043136,0
10,890.8513873591829,183.1281418183702,0
15,994.0090280619833,192.09929469878983,1
5,416.83022486404485,155.01458571082009,0
13,46.56848627375154,153.53637950335175,0
17,305.9561420197624,70.95175379999421,0
11,675.7708521739515,42.56734801487438,1
10,135.16380976741527,166.35778809635582,0
12,299.97217876000104,125.05752836407248,1
10,56.166164544858674,145.87668023381974,0
15,474.9670383902342,162.5389815746591,0
14,208.92067769508793,99.60382572188571,1
14,91.24802689900235,54.57292029631401,0
3,411.215809482479,165.1562558916922,0
10,351.22540437415495,107.14015866882926,1
18,537.5177369454923,170.57711924550853,0
14,749.0386553136391,104.40885494920217,1
3,112.56873642650523,66.89278943774204,1
12,791.1255902100085,59.07085283114299,1
18,26.289979875180116,156.46669861505853,1
1,443.1019024958478,127.73115087497945,1
13,587.430286885882,98.78249307899671,0
3,956.9986731397976,113.65984855252644,0
15,573.9230268696497,123.43856289871178,0
19,158.74919327138858,70.70079511038531,1
13,517.5418053439091,94.28814854860715,0
14,395.7839471914162,79.70994906865496,1
2,479.35556760024366,96.03205394675663,0
7,197.09701465908725,115.09557629804382,1
15,500.82704231127184,59.470781639242205,1
9,150.03976429087683,96.89756065031096,0
3,744.0430806908698,95.534055362177,0
17,593.9062602255979,78.62064886318467,0
1,78.5276915917833,199.74437521641687,1
16,889.6144679289798,42.51667652902954,0
12,616.3796046156383,139.30169367857508,1
3,316.1070551278314,59.65456311119405,0
10,45.6423995273103,172.719078178481,1
6,632.226695771633,185.41341112158113,1
11,373.44026134833683,98.251257043523,0
9,907.6181048784875,169.99133640152064,0
6,34.87783271417455,72.48460638951028,0
12,39.10243534224334,53.811646245974465,1
6,949.2992869069354,83.69930528844387,1
16,964.8739456795063,88.08458236147803,0
9,27.742226772638602,97.55078261354842,0
9,716.0332349413276,93.4030201328292,0
3,221.49485232884047,99.89455698458568,1
19,701.3927662860725,150.7056721868721,1
3,868.7327966579836,71.74862258717499,0
6,100.83147886227539,33.15785128007069,0
0,238.766416762042,113.24569373481619,1
11,24.077668326494827,106.20951151482687,1
12,43.82984544444079,40.21104827338318,0
9,29.617858217774184,52.746238255240335,0
14,800.6823564264145,116.68655209643195,0
12,298.2926784307767,69.90762920332847,1
8,493.2114395719891,179.19171000404597,0
8,787.8442635970163,59.45972269811418,1
14,494.9436627067181,33.42084741424777,0
9,429.1960626245961,106.08584079648026,0
9,11.573206489458808,197.64772880340342,0
7,568.0395025367561,137.75832947210097,0
15,124.7430781370864,90.18505261452717,0
16,764.6482407910262,32.86756194953591,0
4,257.7377238150196,112.44123475617856,1
3,674.187410808655,65.09922036353314,1
17,646.2235278246794,140.11819452592982,0
18,616.6756029300201,129.11144393432122,1
3,266.9520075371926,75.08634181582144,1
6,267.08977717556814,41.71006481717418,1
9,863.0480434413299,158.3532636668569,1
17,12.807332630426993,129.52889608080017,0
